timestamp,trial,trial_phase,gaze_x,gaze_y,left_iris_radius,right_iris_radius,head_pose,blink_state,target_x,target_y
1783356008256,1,fixation1,545.6327268399028,561.073540863765,8.520078024979114,8.520097080213127,"[0.05192912875208122, 0.08177480456397679, -0.05076320105061025]",0,448,375
1783356008293,1,fixation1,556.6249941359014,591.8372425895352,8.447873467944751,8.60197195518875,"[0.050845333810205284, 0.07822249853115304, -0.05829036220046534]",0,448,375
1783356008305,1,fixation1,556.6249941359014,591.8372425895352,8.447873467944751,8.60197195518875,"[0.050845333810205284, 0.07822249853115304, -0.05829036220046534]",0,448,375
1783356008343,1,fixation1,563.6205206428632,505.60137837056993,8.459417642241878,8.50847810407556,"[0.053856864077882816, 0.08164301757156733, -0.05829044121873962]",0,448,375
1783356008355,1,fixation1,563.6205206428632,505.60137837056993,8.459417642241878,8.50847810407556,"[0.053856864077882816, 0.08164301757156733, -0.05829044121873962]",0,448,375
1783356008381,1,fixation1,563.6205206428632,505.60137837056993,8.459417642241878,8.50847810407556,"[0.053856864077882816, 0.08164301757156733, -0.05829044121873962]",0,448,375
1783356008407,1,fixation1,557.8325416499291,576.421599939295,8.435088622124113,8.430246515381533,"[0.05659052351751814, 0.07885571533588653, -0.05979733817788687]",0,448,375
1783356008431,1,fixation1,557.8325416499291,576.421599939295,8.435088622124113,8.430246515381533,"[0.05659052351751814, 0.07885571533588653, -0.05979733817788687]",0,448,375
1783356008458,1,fixation1,540.9227562209078,389.83027355670475,8.450612274025698,8.49735660149462,"[0.05377367375455089, 0.07921444244903042, -0.06587708377872982]",0,448,375
1783356008481,1,fixation1,540.9227562209078,389.83027355670475,8.450612274025698,8.49735660149462,"[0.05377367375455089, 0.07921444244903042, -0.06587708377872982]",0,448,375
1783356008526,1,fixation1,598.4756057264937,520.3810050816685,8.26214873630667,8.415272175113365,"[0.054694459818217855, 0.07871927017504021, -0.05826706213995407]",0,448,375
1783356008530,1,fixation1,598.4756057264937,520.3810050816685,8.26214873630667,8.415272175113365,"[0.054694459818217855, 0.07871927017504021, -0.05826706213995407]",0,448,375
1783356008576,1,fixation1,566.9972278982186,414.4399836705672,8.392642005129666,8.754805439645933,"[0.05357283125133627, 0.08051028565608476, -0.059775106130666084]",0,448,375
1783356008580,1,fixation1,566.9972278982186,414.4399836705672,8.392642005129666,8.754805439645933,"[0.05357283125133627, 0.08051028565608476, -0.059775106130666084]",0,448,375
1783356008605,1,fixation1,566.9972278982186,414.4399836705672,8.392642005129666,8.754805439645933,"[0.05357283125133627, 0.08051028565608476, -0.059775106130666084]",0,448,375
1783356008643,1,fixation1,546.7305823029552,464.7412974894736,8.55702240456622,8.606456068316929,"[0.050388664368023806, 0.08188160917429665, -0.05977512469198998]",0,448,375
1783356008655,1,fixation1,546.7305823029552,464.7412974894736,8.55702240456622,8.606456068316929,"[0.050388664368023806, 0.08188160917429665, -0.05977512469198998]",0,448,375
