timestamp,trial,trial_phase,gaze_x,gaze_y,left_iris_radius,right_iris_radius,head_pose,blink_state,target_x,target_y
1783277943673,1,fixation1,399.8821715794385,797.1827041045282,7.248836489088951,7.2016503485105465,"[0.06226472174093045, 0.0488395078831797, -0.110622424145867]",0,352,467
1783277943692,1,fixation1,399.8821715794385,797.1827041045282,7.248836489088951,7.2016503485105465,"[0.06226472174093045, 0.0488395078831797, -0.110622424145867]",0,352,467
1783277943770,1,fixation1,374.9790835661642,835.6842709881805,7.469646635621051,7.322642053618434,"[0.06497448213547341, 0.04744461157450386, -0.10944057742660301]",0,352,467
1783277943792,1,fixation1,374.9790835661642,835.6842709881805,7.469646635621051,7.322642053618434,"[0.06497448213547341, 0.04744461157450386, -0.10944057742660301]",0,352,467
1783277943837,1,fixation1,496.07155051665137,579.7557257063378,7.419047273921669,7.371344046255697,"[0.0648224397755428, 0.05058294821187859, -0.09179736951397685]",0,352,467
1783277943841,1,fixation1,496.07155051665137,579.7557257063378,7.419047273921669,7.371344046255697,"[0.0648224397755428, 0.05058294821187859, -0.09179736951397685]",0,352,467
1783277943874,1,fixation1,347.39075880296144,934.0,7.443520651075619,7.585075711578747,"[0.059640737539937705, 0.046964909332869786, -0.09768718295102118]",0,352,467
1783277943892,1,fixation1,347.39075880296144,934.0,7.443520651075619,7.585075711578747,"[0.059640737539937705, 0.046964909332869786, -0.09768718295102118]",0,352,467
1783277943934,1,fixation1,383.2507366210261,688.7820736152589,7.1686367505945405,7.50357621472043,"[0.06243066413237375, 0.04876740110016564, -0.10481076497106731]",0,352,467
1783277943941,1,fixation1,383.2507366210261,688.7820736152589,7.1686367505945405,7.50357621472043,"[0.06243066413237375, 0.04876740110016564, -0.10481076497106731]",0,352,467
1783277943969,1,fixation1,334.91158196080175,821.66640810602,7.428362129448751,7.668656198838016,"[0.06314325530106257, 0.04660418342184114, -0.11072506682131573]",0,352,467
1783277943992,1,fixation1,334.91158196080175,821.66640810602,7.428362129448751,7.668656198838016,"[0.06314325530106257, 0.04660418342184114, -0.11072506682131573]",0,352,467
1783277944061,1,fixation1,338.138363105687,660.3192608189952,7.295382176204139,7.392004467858813,"[0.057926184442063544, 0.04495083269228628, -0.10360290913808634]",0,352,467
1783277944066,1,fixation1,338.138363105687,660.3192608189952,7.295382176204139,7.392004467858813,"[0.057926184442063544, 0.04495083269228628, -0.10360290913808634]",0,352,467
1783277944093,1,fixation1,338.138363105687,660.3192608189952,7.295382176204139,7.392004467858813,"[0.057926184442063544, 0.04495083269228628, -0.10360290913808634]",0,352,467
1783277944117,1,fixation1,338.42698597875443,830.9493419228359,7.596034019583974,7.936359257562291,"[0.062340451672753594, 0.0479801041392538, -0.09645952279977185]",0,352,467
1783277944143,1,fixation1,338.42698597875443,830.9493419228359,7.596034019583974,7.936359257562291,"[0.062340451672753594, 0.0479801041392538, -0.09645952279977185]",0,352,467
1783277944226,1,array1,315.67682036022325,934.0,7.365520130200942,7.894265287048482,"[0.05545327544905254, 0.0439053492505721, -0.10597559631422142]",0,472,587
1783277944244,1,array1,315.67682036022325,934.0,7.365520130200942,7.894265287048482,"[0.05545327544905254, 0.0439053492505721, -0.10597559631422142]",0,472,587
1783277944284,1,array1,331.17306988728023,934.0,7.445903513897217,7.589461660157861,"[0.0611979987300858, 0.04438564520665966, -0.10240713434191324]",0,472,587
1783277944293,1,array1,331.17306988728023,934.0,7.445903513897217,7.589461660157861,"[0.0611979987300858, 0.04438564520665966, -0.10240713434191324]",0,472,587
