timestamp,trial,trial_phase,gaze_x,gaze_y,left_iris_radius,right_iris_radius,head_pose,blink_state,target_x,target_y
1783077892084,1,fixation1,281.4434220709306,148.09603968086012,2.83883144231579,2.8397994091153356,"[0.0314567711150352, 0.05911525091151282, -0.08701325034471652]",0,444,255
1783077892156,1,fixation1,,,,,"[None, None, None]",0,444,255
1783077892258,1,fixation1,480.04636700686785,176.37503129079087,3.153602518051856,3.487283803717369,"[0.04736058704323598, 0.09728474227594175, -0.10090292070188658]",0,444,255
1783077892355,1,fixation1,519.755994830521,220.3132005003177,3.257167691274859,3.6775859545128884,"[0.08006836629977032, 0.08772608714714236, -0.07456799092164457]",0,444,255
1783077892401,1,fixation1,522.6006640794052,217.23130879134624,3.104082431634444,3.4573105903624994,"[0.09335526199473132, 0.08034785964494184, -0.06860328632085283]",0,444,255
1783077892405,1,fixation1,522.6006640794052,217.23130879134624,3.104082431634444,3.4573105903624994,"[0.09335526199473132, 0.08034785964494184, -0.06860328632085283]",0,444,255
1783077892448,1,fixation1,329.3479275141402,281.4136779562147,3.03947208681805,3.3175476602051877,"[0.10960489096620563, 0.08900741138701496, -0.06408160440576513]",0,444,255
1783077892455,1,fixation1,329.3479275141402,281.4136779562147,3.03947208681805,3.3175476602051877,"[0.10960489096620563, 0.08900741138701496, -0.06408160440576513]",0,444,255
1783077892520,1,array1,526.1968479924623,214.62204494259504,3.1345483843318855,3.4894251821817144,"[0.09751461013754548, 0.08800155866949744, -0.06705694754146525]",0,324,375
1783077892533,1,array1,526.1968479924623,214.62204494259504,3.1345483843318855,3.4894251821817144,"[0.09751461013754548, 0.08800155866949744, -0.06705694754146525]",0,324,375
1783077892577,1,array1,570.0088937118386,188.4570412584759,3.176459184826494,3.57294147706115,"[0.09089674298665651, 0.07016759294695207, -0.04505825241720538]",0,324,375
1783077892582,1,array1,570.0088937118386,188.4570412584759,3.176459184826494,3.57294147706115,"[0.09089674298665651, 0.07016759294695207, -0.04505825241720538]",0,324,375
1783077892630,1,array1,528.4863183986998,186.57349396977907,3.194023151659475,3.437755009149946,"[0.1053367054420572, 0.08154714255582118, -0.055630771046446335]",0,324,375
1783077892693,1,array1,539.6129457649957,198.73562053675852,3.2033066142760003,3.544366866566346,"[0.09223566868760635, 0.08093984420914146, -0.04217935773021389]",0,324,375
