timestamp,trial,trial_phase,gaze_x,gaze_y,left_iris_radius,right_iris_radius,head_pose,blink_state,target_x,target_y,used_in_model
1783014255910,1,horizontal,,,0,0,"[0.015606375460174515, 0.1324954303112893, -0.1399172229857622]",0,269.7986375581031,255.0,False
1783014255925,1,horizontal,,,0,0,"[0.015606375460174515, 0.1324954303112893, -0.1399172229857622]",0,266.03929787668267,255.0,False
1783014255961,1,horizontal,,,0,0,"[0.022994769114757396, 0.12884960122760047, -0.14136538739022692]",0,257.5161248664279,255.0,False
1783014255973,1,horizontal,,,0,0,"[0.022994769114757396, 0.12884960122760047, -0.14136538739022692]",0,254.52178932905318,255.0,False
1783014256010,1,horizontal,,,0,0,"[0.018033754957756498, 0.1338381176571879, -0.14856500167658235]",0,245.8754893405178,255.0,False
1783014256021,1,horizontal,,,0,0,"[0.018033754957756498, 0.1338381176571879, -0.14856500167658235]",0,243.3210130972086,255.0,False
1783014256037,1,horizontal,,,0,0,"[0.018033754957756498, 0.1338381176571879, -0.14856500167658235]",0,239.58532047207308,255.0,False
1783014256060,1,horizontal,,,0,0,"[0.01797475296551765, 0.13324403620008085, -0.14856488590599964]",0,234.4280814720325,255.0,False
1783014256070,1,horizontal,,,0,0,"[0.01797475296551765, 0.13324403620008085, -0.14856488590599964]",0,232.09933049221962,255.0,False
1783014256086,1,horizontal,,,0,0,"[0.01797475296551765, 0.13324403620008085, -0.14856488590599964]",0,228.62127519947364,255.0,False
1783014256101,1,horizontal,,,0,0,"[0.01797475296551765, 0.13324403620008085, -0.14856488590599964]",0,225.0872459279341,255.0,False
1783014256128,1,horizontal,,,0,0,"[0.01805044289994251, 0.13635804563592313, -0.15581064359350708]",0,219.23238706627632,255.0,False
1783014256133,1,horizontal,,,0,0,"[0.01805044289994251, 0.13635804563592313, -0.15581064359350708]",0,218.10404829977625,255.0,False
1783014256150,1,horizontal,,,0,0,"[0.01805044289994251, 0.13635804563592313, -0.15581064359350708]",0,214.59302266955797,255.0,False
1783014256165,1,horizontal,,,0,0,"[0.01805044289994251, 0.13635804563592313, -0.15581064359350708]",0,211.3126196630135,255.0,False
1783014256194,1,horizontal,,,0,0,"[0.029322155915418313, 0.1316571879017272, -0.1514770760206112]",0,205.1937862282887,255.0,False
1783014256198,1,horizontal,,,0,0,"[0.029322155915418313, 0.1316571879017272, -0.1514770760206112]",0,204.53147222289007,255.0,False
1783014256213,1,horizontal,,,0,0,"[0.029322155915418313, 0.1316571879017272, -0.1514770760206112]",0,201.26530077080503,255.0,False
1783014256244,1,horizontal,,,0,0,"[0.02791379999647514, 0.1374411208761821, -0.14426382130555712]",0,195.07794171112846,255.0,False
1783014256262,1,horizontal,,,0,0,"[0.02791379999647514, 0.1374411208761821, -0.14426382130555712]",0,191.6231125211084,255.0,False
1783014256278,1,horizontal,,,0,0,"[0.02791379999647514, 0.1374411208761821, -0.14426382130555712]",0,188.5115154940164,255.0,False
1783014256310,1,horizontal,,,0,0,"[0.02028744844759167, 0.1331978554551071, -0.1544388806082129]",0,182.27716525019008,255.0,False
1783014256325,1,horizontal,,,0,0,"[0.02028744844759167, 0.1331978554551071, -0.1544388806082129]",0,179.51079902774208,255.0,False
1783014256342,1,horizontal,,,0,0,"[0.02028744844759167, 0.1331978554551071, -0.1544388806082129]",0,176.55074315990808,255.0,False
1783014256377,1,horizontal,,,0,0,"[0.02857126600707338, 0.1338485802541478, -0.16448803372668458]",0,170.32905357276215,255.0,False
1783014256390,1,horizontal,,,0,0,"[0.02857126600707338, 0.1338485802541478, -0.16448803372668458]",0,167.95970841468076,255.0,False
1783014256426,1,horizontal,,,0,0,"[0.022180991982375886, 0.13336369453803942, -0.15733863851385751]",0,161.91547725131332,255.0,False
1783014256438,1,horizontal,,,0,0,"[0.022180991982375886, 0.13336369453803942, -0.15733863851385751]",0,160.02503122335537,255.0,False
1783014256454,1,horizontal,,,0,0,"[0.022180991982375886, 0.13336369453803942, -0.15733863851385751]",0,157.3849056784095,255.0,False
1783014256470,1,horizontal,,,0,0,"[0.022180991982375886, 0.13336369453803942, -0.15733863851385751]",0,154.9267192399453,255.0,False
1783014256493,1,horizontal,,,0,0,"[0.02535085381788027, 0.1315073049507739, -0.158778042145138]",0,151.4968780850121,255.0,False
1783014256502,1,horizontal,,,0,0,"[0.02535085381788027, 0.1315073049507739, -0.158778042145138]",0,150.14120497810117,255.0,False
1783014256518,1,horizontal,,,0,0,"[0.02535085381788027, 0.1315073049507739, -0.158778042145138]",0,147.72995186217568,255.0,False
1783014256544,1,horizontal,,,0,0,"[0.0197496605802433, 0.1369450600257609, -0.16021788406043494]",0,144.04059568454622,255.0,False
1783014256550,1,horizontal,,,0,0,"[0.0197496605802433, 0.1369450600257609, -0.16021788406043494]",0,143.20062893827262,255.0,False
1783014256566,1,horizontal,,,0,0,"[0.0197496605802433, 0.1369450600257609, -0.16021788406043494]",0,141.13138728519954,255.0,False
1783014256582,1,horizontal,,,0,0,"[0.0197496605802433, 0.1369450600257609, -0.16021788406043494]",0,138.92164948976605,255.0,False
1783014256616,1,horizontal,,,0,0,"[0.029328914894463654, 0.1313433753101172, -0.15592747071576002]",0,134.7615353375471,255.0,False
1783014256629,1,horizontal,,,0,0,"[0.029328914894463654, 0.1313433753101172, -0.15592747071576002]",0,133.10391643728028,255.0,False
1783014256646,1,horizontal,,,0,0,"[0.029328914894463654, 0.1313433753101172, -0.15592747071576002]",0,131.2049165562138,255.0,False
1783014256677,1,horizontal,,,0,0,"[0.020002785186159278, 0.13355379327844086, -0.14874435550072368]",0,127.72850951377552,255.0,False
1783014256693,1,horizontal,,,0,0,"[0.020002785186159278, 0.13355379327844086, -0.14874435550072368]",0,126.01925294428906,255.0,False
1783014256726,1,horizontal,,,0,0,"[0.024066673477100564, 0.13079139958672836, -0.15447976988280437]",0,122.77033835529792,255.0,False
1783014256742,1,horizontal,,,0,0,"[0.024066673477100564, 0.13079139958672836, -0.15447976988280437]",0,121.29748363537993,255.0,False
1783014256758,1,horizontal,,,0,0,"[0.024066673477100564, 0.13079139958672836, -0.15447976988280437]",0,119.85397097736848,255.0,False
1783014256794,1,horizontal,,,0,0,"[0.024912169107868865, 0.12994535791190054, -0.15878051962687675]",0,116.91379595178378,255.0,False
1783014256806,1,horizontal,,,0,0,"[0.024912169107868865, 0.12994535791190054, -0.15878051962687675]",0,116.04945973230679,255.0,False
1783014256841,1,horizontal,,,0,0,"[0.02551817670263934, 0.13322501918458107, -0.1473364864730362]",0,113.56079706106533,255.0,False
1783014256854,1,horizontal,,,0,0,"[0.02551817670263934, 0.13322501918458107, -0.1473364864730362]",0,112.7741932862647,255.0,False
1783014256869,1,horizontal,,,0,0,"[0.02551817670263934, 0.13322501918458107, -0.1473364864730362]",0,111.83613513388968,255.0,False
1783014256885,1,horizontal,,,0,0,"[0.02551817670263934, 0.13322501918458107, -0.1473364864730362]",0,110.9522903477395,255.0,False
1783014256910,1,horizontal,,,0,0,"[0.025077631016578117, 0.1308612455712982, -0.1473365442666318]",0,109.69314037324816,255.0,False
1783014256918,1,horizontal,,,0,0,"[0.025077631016578117, 0.1308612455712982, -0.1473365442666318]",0,109.35831989044198,255.0,False
1783014256934,1,horizontal,,,0,0,"[0.025077631016578117, 0.1308612455712982, -0.1473365442666318]",0,108.66191355483218,255.0,False
1783014256960,1,horizontal,,,0,0,"[0.020541545891768487, 0.12912042676454438, -0.15590807948678675]",0,107.6844760690222,255.0,False
1783014256966,1,horizontal,,,0,0,"[0.020541545891768487, 0.12912042676454438, -0.15590807948678675]",0,107.5139404706382,255.0,False
1783014256981,1,horizontal,,,0,0,"[0.020541545891768487, 0.12912042676454438, -0.15590807948678675]",0,107.0430608746534,255.0,False
1783014256998,1,horizontal,,,0,0,"[0.020541545891768487, 0.12912042676454438, -0.15590807948678675]",0,106.62189442304228,255.0,False
1783014257027,1,horizontal,,,0,0,"[0.02541273094147478, 0.13419113151921758, -0.15590813653591856]",0,106.04810648740516,255.0,False
1783014257029,1,horizontal,,,0,0,"[0.02541273094147478, 0.13419113151921758, -0.15590813653591856]",0,106.0160367138102,255.0,False
1783014257045,1,horizontal,,,0,0,"[0.02541273094147478, 0.13419113151921758, -0.15590813653591856]",0,105.811834200482,255.0,False
1783014257062,1,horizontal,,,0,0,"[0.02541273094147478, 0.13419113151921758, -0.15590813653591856]",0,105.66961441998274,255.0,False
1783014257096,1,horizontal,,,0,0,"[0.020302391177766443, 0.13405337616738355, -0.1515995874073287]",0,105.61605152215003,255.0,False
1783014257110,1,horizontal,,,0,0,"[0.020302391177766443, 0.13405337616738355, -0.1515995874073287]",0,105.68511191918651,255.0,False
1783014257126,1,horizontal,,,0,0,"[0.020302391177766443, 0.13405337616738355, -0.1515995874073287]",0,105.82818366192035,255.0,False
1783014257166,1,horizontal,,,0,0,"[0.020734761692783987, 0.13363768839787282, -0.15016853126247195]",0,106.48588545717243,255.0,False
1783014257174,1,horizontal,,,0,0,"[0.020734761692783987, 0.13363768839787282, -0.15016853126247195]",0,106.67419183291761,255.0,False
1783014257189,1,horizontal,,,0,0,"[0.020734761692783987, 0.13363768839787282, -0.15016853126247195]",0,107.07108010786123,255.0,False
1783014257228,1,horizontal,,,0,0,"[0.017459494684827104, 0.13406251020757842, -0.1487265388438486]",0,108.35758104423977,255.0,False
1783014257260,1,horizontal,,,0,0,"[0.018157927010334696, 0.13092826334586172, -0.15016709626520977]",0,109.75897136400559,255.0,False
1783014257270,1,horizontal,,,0,0,"[0.018157927010334696, 0.13092826334586172, -0.15016709626520977]",0,110.20948759231084,255.0,False
1783014257286,1,horizontal,,,0,0,"[0.018157927010334696, 0.13092826334586172, -0.15016709626520977]",0,111.04360315005181,255.0,False
1783014257302,1,horizontal,,,0,0,"[0.018157927010334696, 0.13092826334586172, -0.15016709626520977]",0,111.94621028419601,255.0,False
1783014257328,1,horizontal,,,0,0,"[0.022895681114529443, 0.13159201642117024, -0.15016704805343295]",0,113.55429249125723,255.0,False
1783014257334,1,horizontal,,,0,0,"[0.022895681114529443, 0.13159201642117024, -0.15016704805343295]",0,113.92257308543654,255.0,False
1783014257350,1,horizontal,,,0,0,"[0.022895681114529443, 0.13159201642117024, -0.15016704805343295]",0,115.00574615879796,255.0,False
1783014257366,1,horizontal,,,0,0,"[0.022895681114529443, 0.13159201642117024, -0.15016704805343295]",0,116.20615650220535,255.0,False
1783014257395,1,horizontal,,,0,0,"[0.02092673991474092, 0.1335317223285314, -0.15882536557814522]",0,118.45340871099754,255.0,False
1783014257398,1,horizontal,,,0,0,"[0.02092673991474092, 0.1335317223285314, -0.15882536557814522]",0,118.71791850250077,255.0,False
1783014257414,1,horizontal,,,0,0,"[0.02092673991474092, 0.1335317223285314, -0.15882536557814522]",0,120.07098755493047,255.0,False
1783014257430,1,horizontal,,,0,0,"[0.02092673991474092, 0.1335317223285314, -0.15882536557814522]",0,121.48835446880611,255.0,False
1783014257462,1,horizontal,,,0,0,"[0.020647012603344894, 0.13227719224212708, -0.1602717139031606]",0,124.61366003032191,255.0,False
1783014257477,1,horizontal,,,0,0,"[0.020647012603344894, 0.13227719224212708, -0.1602717139031606]",0,126.1016104007598,255.0,False
1783014257511,1,horizontal,,,0,0,"[0.02286601516531961, 0.13433938034478188, -0.1646239724940056]",0,129.79218199646206,255.0,False
1783014257526,1,horizontal,,,0,0,"[0.02286601516531961, 0.13433938034478188, -0.1646239724940056]",0,131.44597441670714,255.0,False
1783014257541,1,horizontal,,,0,0,"[0.02286601516531961, 0.13433938034478188, -0.1646239724940056]",0,133.1869008476344,255.0,False
1783014257578,1,horizontal,,,0,0,"[0.022090406520122174, 0.13433042299550213, -0.15882255625298355]",0,137.71397856946928,255.0,False
1783014257590,1,horizontal,,,0,0,"[0.022090406520122174, 0.13433042299550213, -0.15882255625298355]",0,139.2463191940221,255.0,False
1783014257606,1,horizontal,,,0,0,"[0.022090406520122174, 0.13433042299550213, -0.15882255625298355]",0,141.35863949581454,255.0,False
1783014257645,1,horizontal,,,0,0,"[0.021407167225484858, 0.13135044056830103, -0.15160843304281024]",0,146.7253790247804,255.0,False
1783014257654,1,horizontal,,,0,0,"[0.021407167225484858, 0.13135044056830103, -0.15160843304281024]",0,148.0624241872707,255.0,False
1783014257670,1,horizontal,,,0,0,"[0.021407167225484858, 0.13135044056830103, -0.15160843304281024]",0,150.46727462853033,255.0,False
1783014257686,1,horizontal,,,0,0,"[0.021407167225484858, 0.13135044056830103, -0.15160843304281024]",0,152.85556293446027,255.0,False
1783014257738,1,horizontal,,,0,0,"[0.023110547832789763, 0.1346527803668327, -0.14729587500482924]",0,160.98302869271942,255.0,False
1783014257750,1,horizontal,,,0,0,"[0.023110547832789763, 0.1346527803668327, -0.14729587500482924]",0,163.02016978604223,255.0,False
1783014257766,1,horizontal,,,0,0,"[0.023110547832789763, 0.1346527803668327, -0.14729587500482924]",0,165.6451223060374,255.0,False
1783014257782,1,horizontal,,,0,0,"[0.023110547832789763, 0.1346527803668327, -0.14729587500482924]",0,168.40646767626401,255.0,False
1783014257811,1,horizontal,,,0,0,"[0.02303220815284157, 0.13152488512877758, -0.15020219584035793]",0,173.48103498133264,255.0,False
1783014257814,1,horizontal,,,0,0,"[0.02303220815284157, 0.13152488512877758, -0.15020219584035793]",0,173.96194515104557,255.0,False
1783014257830,1,horizontal,,,0,0,"[0.02303220815284157, 0.13152488512877758, -0.15020219584035793]",0,176.89531280076122,255.0,False
1783014257846,1,horizontal,,,0,0,"[0.02303220815284157, 0.13152488512877758, -0.15020219584035793]",0,179.73204772120806,255.0,False
1783014257877,1,horizontal,,,0,0,"[0.025105562217768718, 0.13164616680370678, -0.15450673459270334]",0,185.6550943176739,255.0,False
1783014257894,1,horizontal,,,0,0,"[0.025105562217768718, 0.13164616680370678, -0.15450673459270334]",0,188.83995869179225,255.0,False
1783014257910,1,horizontal,,,0,0,"[0.025105562217768718, 0.13164616680370678, -0.15450673459270334]",0,191.97600089144265,255.0,False
1783014257943,1,horizontal,,,0,0,"[0.022488781809024805, 0.13534236492592389, -0.14148050079366808]",0,198.64605186406436,255.0,False
1783014257958,1,horizontal,,,0,0,"[0.022488781809024805, 0.13534236492592389, -0.14148050079366808]",0,201.59209608133312,255.0,False
1783014257993,1,horizontal,,,0,0,"[0.027040389322741998, 0.13492703452799126, -0.13858698313357043]",0,208.92879644323472,255.0,False
1783014258005,1,horizontal,,,0,0,"[0.027040389322741998, 0.13492703452799126, -0.13858698313357043]",0,211.4821365444523,255.0,False
1783014258021,1,horizontal,,,0,0,"[0.027040389322741998, 0.13492703452799126, -0.13858698313357043]",0,214.82871476169083,255.0,False
1783014258061,1,horizontal,,,0,0,"[0.02240994026382137, 0.1340017275272395, -0.1429086018048784]",0,223.52046280131913,255.0,False
1783014258069,1,horizontal,,,0,0,"[0.02240994026382137, 0.1340017275272395, -0.1429086018048784]",0,225.35274982402083,255.0,False
1783014258086,1,horizontal,,,0,0,"[0.02240994026382137, 0.1340017275272395, -0.1429086018048784]",0,229.15770890169694,255.0,False
1783014258111,1,horizontal,,,0,0,"[0.02570661932998497, 0.13377785136325027, -0.14578779670941042]",0,234.65490661621993,255.0,False
1783014258117,1,horizontal,,,0,0,"[0.02570661932998497, 0.13377785136325027, -0.14578779670941042]",0,236.1323955794364,255.0,False
1783014258134,1,horizontal,,,0,0,"[0.02570661932998497, 0.13377785136325027, -0.14578779670941042]",0,239.97583675924957,255.0,False
1783014258150,1,horizontal,,,0,0,"[0.02570661932998497, 0.13377785136325027, -0.14578779670941042]",0,243.59898854750247,255.0,False
1783014258177,1,horizontal,,,0,0,"[0.021521676020863745, 0.13660884939862383, -0.14141664988000027]",0,249.89785684325474,255.0,False
1783014258181,1,horizontal,,,0,0,"[0.021521676020863745, 0.13660884939862383, -0.14141664988000027]",0,250.90867547689817,255.0,False
1783014258198,1,horizontal,,,0,0,"[0.021521676020863745, 0.13660884939862383, -0.14141664988000027]",0,254.972242290096,255.0,False
1783014258227,1,horizontal,,,0,0,"[0.0223806863589886, 0.13776294973449854, -0.14285548740132006]",0,261.79813960375503,255.0,False
1783014258230,1,horizontal,,,0,0,"[0.0223806863589886, 0.13776294973449854, -0.14285548740132006]",0,262.54297954560144,255.0,False
1783014258246,1,horizontal,,,0,0,"[0.0223806863589886, 0.13776294973449854, -0.14285548740132006]",0,266.3295473906744,255.0,False
1783014258262,1,horizontal,,,0,0,"[0.0223806863589886, 0.13776294973449854, -0.14285548740132006]",0,270.2853121395264,255.0,False
1783014258295,1,horizontal,,,0,0,"[0.02545564754134033, 0.13402955746203382, -0.15146646680256223]",0,278.3409714111948,255.0,False
1783014258309,1,horizontal,,,0,0,"[0.02545564754134033, 0.13402955746203382, -0.15146646680256223]",0,281.89492678632377,255.0,False
1783014258325,1,horizontal,,,0,0,"[0.02545564754134033, 0.13402955746203382, -0.15146646680256223]",0,285.8624274442537,255.0,False
1783014258361,1,horizontal,,,0,0,"[0.019704233395202664, 0.1331262173080897, -0.15146651682537407]",0,294.7048979448631,255.0,False
1783014258374,1,horizontal,,,0,0,"[0.019704233395202664, 0.1331262173080897, -0.15146651682537407]",0,298.04807198450254,255.0,False
1783014258390,1,horizontal,,,0,0,"[0.019704233395202664, 0.1331262173080897, -0.15146651682537407]",0,301.9826778385086,255.0,False
1783014258426,1,horizontal,,,0,0,"[0.028999392135144464, 0.13270138796428688, -0.1543429103904674]",0,311.1626193351514,255.0,False
