timestamp,trial,trial_phase,gaze_x,gaze_y,left_iris_radius,right_iris_radius,head_pose,blink_state,target_x,target_y,used_in_model
1783011677190,5,zigzag,,,0.0,0.0,"[0.010897722056124493, 0.08287511577500684, -0.1370581805797592]",0,134.5848533411662,160.49020002269748,False
1783011677206,5,zigzag,,,0.0,0.0,"[0.010897722056124493, 0.08287511577500684, -0.1370581805797592]",0,135.8743466686249,164.22680000567436,False
1783011677241,5,zigzag,,,0.0,0.0,"[0.020980017123654604, 0.08327944220534367, -0.13242550101309444]",0,138.724373339208,172.4854000170231,False
1783011677255,5,zigzag,,,0.0,0.0,"[0.020980017123654604, 0.08327944220534367, -0.13242550101309444]",0,139.8496,175.746,False
1783011677270,5,zigzag,,,0.0,0.0,"[0.020980017123654604, 0.08327944220534367, -0.13242550101309444]",0,141.14730667254133,179.50640001702308,False
1783011677302,5,zigzag,,,0.0,0.0,"[0.02350158390598578, 0.08340916114597641, -0.12628291525598415]",0,143.72629333724979,186.97960001134874,False
1783011677318,5,zigzag,,,0.0,0.0,"[0.02350158390598578, 0.08340916114597641, -0.12628291525598415]",0,145.0568533411662,190.83520002269745,False
1783011677334,5,zigzag,,,0.0,0.0,"[0.02350158390598578, 0.08340916114597641, -0.12628291525598415]",0,146.38741333529157,194.69080000567436,False
1783011677367,5,zigzag,,,0.0,0.0,"[0.015025913103011823, 0.08251278657992533, -0.13693941346039354]",0,149.04853333333335,202.40200000000002,False
1783011677382,5,zigzag,,,0.0,0.0,"[0.015025913103011823, 0.08251278657992533, -0.13693941346039354]",0,150.3380266705831,206.13860001134873,False
1783011677400,5,zigzag,,,0.0,0.0,"[0.015025913103011823, 0.08251278657992533, -0.13693941346039354]",0,151.7671466686249,210.27980000567436,False
1783011677434,5,zigzag,,,0.0,0.0,"[0.023595589575376885, 0.08416032948286922, -0.12160999358344872]",0,154.56789333724979,218.39560001134873,False
1783011677446,5,zigzag,,,0.0,0.0,"[0.023595589575376885, 0.08416032948286922, -0.12160999358344872]",0,155.5534933372498,221.25160001134873,False
1783011677483,5,zigzag,,,0.0,0.0,"[0.017981699926277184, 0.08179830945543931, -0.12006937333240729]",0,158.64170667254132,230.2004000170231,False
1783011677495,5,zigzag,,,0.0,0.0,"[0.017981699926277184, 0.08179830945543931, -0.12006937333240729]",0,159.58624000587466,232.9374000170231,False
1783011677511,5,zigzag,,,0.0,0.0,"[0.017981699926277184, 0.08179830945543931, -0.12006937333240729]",0,160.900373339208,236.7454000170231,False
1783011677526,5,zigzag,,,0.0,0.0,"[0.017981699926277184, 0.08179830945543931, -0.12006937333240729]",0,162.12416000391644,240.29160001134872,False
1783011677553,5,zigzag,,,0.0,0.0,"[0.026068701636968394, 0.08124242820018757, -0.11694992007492336]",0,164.37461333529157,246.81280000567438,False
1783011677558,5,zigzag,,,0.0,0.0,"[0.026068701636968394, 0.08124242820018757, -0.11694992007492336]",0,164.7524266705831,247.90760001134873,False
1783011677574,5,zigzag,,,0.0,0.0,"[0.026068701636968394, 0.08124242820018757, -0.11694992007492336]",0,166.1076266705831,251.83460001134873,False
