timestamp,trial,trial_phase,gaze_x,gaze_y,left_iris_radius,right_iris_radius,head_pose,blink_state,target_x,target_y
1783012944684,1,fixation2,,,0,0,"[0.07504492632975046, 0.0695834420477871, -0.07210617953213812]",0,352,255
1783012944694,1,fixation2,,,0,0,"[0.07504492632975046, 0.0695834420477871, -0.07210617953213812]",0,352,255
1783012944720,1,fixation2,,,0,0,"[0.07504492632975046, 0.0695834420477871, -0.07210617953213812]",0,352,255
1783012944749,1,fixation2,,,0,0,"[0.0775533083764115, 0.07098405536946928, -0.08302042384245532]",0,352,255
1783012944770,1,fixation2,,,0,0,"[0.0775533083764115, 0.07098405536946928, -0.08302042384245532]",0,352,255
1783012944818,1,fixation2,,,0,0,"[0.07465546288562941, 0.07353239977059045, -0.08458322240151844]",0,352,255
1783012944868,1,fixation2,,,0,0,"[0.07504034176756147, 0.07337710652750806, -0.08613436519660383]",0,352,255
1783012944894,1,fixation2,,,0,0,"[0.07504034176756147, 0.07337710652750806, -0.08613436519660383]",0,352,255
1783012944934,1,fixation2,,,0,0,"[0.07758540710397033, 0.06812627994598752, -0.07994216885427556]",0,352,255
1783012944960,1,array2,,,0,0,"[0.07758540710397033, 0.06812627994598752, -0.07994216885427556]",0,472,375
1783012945005,1,array2,,,0,0,"[0.06983180206991912, 0.07371527569017466, -0.09234350390992628]",0,472,375
1783012945011,1,array2,,,0,0,"[0.06983180206991912, 0.07371527569017466, -0.09234350390992628]",0,472,375
1783012945053,1,array2,,,0,0,"[0.07276237486425885, 0.07567471254356939, -0.09388857288663677]",0,472,375
1783012945060,1,array2,,,0,0,"[0.07276237486425885, 0.07567471254356939, -0.09388857288663677]",0,472,375
1783012945101,1,array2,,,0,0,"[0.07508779920651087, 0.07636989775331016, -0.07831872768847122]",0,472,375
1783012945110,1,array2,,,0,0,"[0.07508779920651087, 0.07636989775331016, -0.07831872768847122]",0,472,375
1783012945135,1,array2,,,0,0,"[0.07508779920651087, 0.07636989775331016, -0.07831872768847122]",0,472,375
1783012945167,1,array2,,,0,0,"[0.06999770465505539, 0.07304391789154441, -0.07831859153054302]",0,472,375
1783012945185,1,array2,,,0,0,"[0.06999770465505539, 0.07304391789154441, -0.07831859153054302]",0,472,375
1783012945233,1,array2,,,0,0,"[0.07500288240258635, 0.07245684625210014, -0.07675447637933662]",0,472,375
1783012945259,1,array2,,,0,0,"[0.07500288240258635, 0.07245684625210014, -0.07675447637933662]",0,472,375
1783012945304,1,array2,,,0,0,"[0.06371307199222653, 0.07478607717807417, -0.08294580985948793]",0,472,375
1783012945309,1,array2,,,0,0,"[0.06371307199222653, 0.07478607717807417, -0.08294580985948793]",0,472,375
1783012945365,1,array2,,,0,0,"[0.07325576157765579, 0.0780103896334563, -0.07828004681701486]",0,472,375
1783012945403,1,array2,,,0,0,"[0.0659298476950716, 0.07301614685548252, -0.07983001850375675]",0,472,375
1783012945410,1,array2,,,0,0,"[0.0659298476950716, 0.07301614685548252, -0.07983001850375675]",0,472,375
1783012945436,1,array2,,,0,0,"[0.0659298476950716, 0.07301614685548252, -0.07983001850375675]",0,472,375
1783012945476,1,array2,,,0,0,"[0.07238309759751027, 0.07432101201982855, -0.07826618068043383]",0,472,375
1783012945486,1,array2,,,0,0,"[0.07238309759751027, 0.07432101201982855, -0.07826618068043383]",0,472,375
1783012945546,1,array2,,,0,0,"[0.07178631373339683, 0.07764919304337647, -0.08137269000201348]",0,472,375
1783012945597,1,array2,,,0,0,"[0.07039452617787201, 0.07558658239713822, -0.0766919181604719]",0,472,375
1783012945610,1,array2,,,0,0,"[0.07039452617787201, 0.07558658239713822, -0.0766919181604719]",0,472,375
1783012945659,1,array2,,,0,0,"[0.06753766352833701, 0.0795876646267194, -0.08601454433622044]",0,472,375
1783012945686,1,array2,,,0,0,"[0.06753766352833701, 0.0795876646267194, -0.08601454433622044]",0,472,375
1783012945721,1,fixation3,,,0,0,"[0.06874652502648715, 0.07627570977769593, -0.0828985494961054]",0,352,255
1783012945737,1,fixation3,,,0,0,"[0.06874652502648715, 0.07627570977769593, -0.0828985494961054]",0,352,255
1783012945805,1,fixation3,,,0,0,"[0.06531642782436375, 0.07978971870923957, -0.084451091473186]",0,352,255
1783012945848,1,fixation3,,,0,0,"[0.06726974974449762, 0.07923440376581137, -0.07980052171344837]",0,352,255
1783012945900,1,fixation3,,,0,0,"[0.06261134705992477, 0.07864893671846307, -0.08134818319705288]",0,352,255
1783012945913,1,fixation3,,,0,0,"[0.06261134705992477, 0.07864893671846307, -0.08134818319705288]",0,352,255
1783012945964,1,fixation3,,,0,0,"[0.060824130602737725, 0.0776771065396561, -0.08441357819066712]",0,352,255
1783012945986,1,fixation3,,,0,0,"[0.060824130602737725, 0.0776771065396561, -0.08441357819066712]",0,352,255
1783012946029,1,fixation3,,,0,0,"[0.06231765174186954, 0.07954281697824528, -0.08285825100896191]",0,352,255
1783012946037,1,fixation3,,,0,0,"[0.06231765174186954, 0.07954281697824528, -0.08285825100896191]",0,352,255
1783012946078,1,fixation3,,,0,0,"[0.06026401003067261, 0.08112352747373808, -0.07975067161868095]",0,352,255
1783012946086,1,fixation3,,,0,0,"[0.06026401003067261, 0.08112352747373808, -0.07975067161868095]",0,352,255
1783012946135,1,fixation3,,,0,0,"[0.0652089609200105, 0.08019095660114006, -0.07353217218550127]",0,352,255
1783012946192,1,fixation3,,,0,0,"[0.06285227642825075, 0.07619795138517416, -0.07971785416402023]",0,352,255
1783012946218,1,array3,,,0,0,"[0.06285227642825075, 0.07619795138517416, -0.07971785416402023]",0,232,295
1783012946243,1,array3,,,0,0,"[0.06285227642825075, 0.07619795138517416, -0.07971785416402023]",0,232,295
1783012946290,1,array3,,,0,0,"[0.0637403390360416, 0.07797932008210018, -0.0812824106654695]",0,232,295
1783012946293,1,array3,,,0,0,"[0.0637403390360416, 0.07797932008210018, -0.0812824106654695]",0,232,295
1783012946328,1,array3,,,0,0,"[0.06789393402365784, 0.07772423832832798, -0.08595459167748236]",0,232,295
1783012946369,1,array3,,,0,0,"[0.06866232764264568, 0.08024380952413923, -0.0890678707793848]",0,232,295
1783012946392,1,array3,,,0,0,"[0.06866232764264568, 0.08024380952413923, -0.0890678707793848]",0,232,295
1783012946431,1,array3,,,0,0,"[0.06659542793404227, 0.07172026271374454, -0.08132286939231528]",0,232,295
1783012946443,1,array3,,,0,0,"[0.06659542793404227, 0.07172026271374454, -0.08132286939231528]",0,232,295
1783012946468,1,array3,,,0,0,"[0.06659542793404227, 0.07172026271374454, -0.08132286939231528]",0,232,295
1783012946499,1,array3,,,0,0,"[0.06758996429909281, 0.07621959993965188, -0.08132303980235572]",0,232,295
1783012946519,1,array3,,,0,0,"[0.06758996429909281, 0.07621959993965188, -0.08132303980235572]",0,232,295
1783012946584,1,array3,,,0,0,"[0.07202058155789304, 0.07877941759622975, -0.08600982201844773]",0,232,295
1783012946615,1,array3,,,0,0,"[0.06929530906945625, 0.07903057112855871, -0.07669958852090042]",0,232,295
1783012946618,1,array3,,,0,0,"[0.06929530906945625, 0.07903057112855871, -0.07669958852090042]",0,232,295
1783012946666,1,array3,,,0,0,"[0.06547954506999909, 0.07950370371425808, -0.07514503536355753]",0,232,295
1783012946668,1,array3,,,0,0,"[0.06547954506999909, 0.07950370371425808, -0.07514503536355753]",0,232,295
1783012946697,1,array3,,,0,0,"[0.06547954506999909, 0.07950370371425808, -0.07514503536355753]",0,232,295
1783012946731,1,array3,,,0,0,"[0.07254002204309651, 0.07751108089189418, -0.08293608033530647]",0,232,295
1783012946742,1,array3,,,0,0,"[0.07254002204309651, 0.07751108089189418, -0.08293608033530647]",0,232,295
1783012946767,1,array3,,,0,0,"[0.07254002204309651, 0.07751108089189418, -0.08293608033530647]",0,232,295
1783012946803,1,array3,,,0,0,"[0.07350931845492392, 0.07864476478289895, -0.07825766872822257]",0,232,295
1783012946818,1,array3,,,0,0,"[0.07350931845492392, 0.07864476478289895, -0.07825766872822257]",0,232,295
1783012946858,1,array3,,,0,0,"[0.06813272793565972, 0.07952437238858312, -0.082931650642776]",0,232,295
1783012946868,1,array3,,,0,0,"[0.06813272793565972, 0.07952437238858312, -0.082931650642776]",0,232,295
1783012946917,1,array3,,,0,0,"[0.07322408391423252, 0.0795250167812166, -0.08293159814411771]",0,232,295
1783012946943,1,array3,,,0,0,"[0.07322408391423252, 0.0795250167812166, -0.08293159814411771]",0,232,295
1783012946983,1,distractor,,,0,0,"[0.07486246499968197, 0.07722490857824771, -0.07984847222185654]",0,352,255
1783012946995,1,distractor,,,0,0,"[0.07486246499968197, 0.07722490857824771, -0.07984847222185654]",0,352,255
1783012947034,1,distractor,,,0,0,"[0.07283421030000159, 0.07416653443272336, -0.0783002162385721]",0,352,255
1783012947043,1,distractor,,,0,0,"[0.07283421030000159, 0.07416653443272336, -0.0783002162385721]",0,352,255
1783012947101,1,distractor,,,0,0,"[0.07174116605604319, 0.07213221060598562, -0.07210313169570295]",0,352,255
1783012947119,1,distractor,,,0,0,"[0.07174116605604319, 0.07213221060598562, -0.07210313169570295]",0,352,255
1783012947157,1,distractor,,,0,0,"[0.07391986348291901, 0.08134534612731059, -0.07210286599118423]",0,352,255
1783012947168,1,distractor,,,0,0,"[0.07391986348291901, 0.08134534612731059, -0.07210286599118423]",0,352,255
1783012947221,1,distractor,,,0,0,"[0.07392745530733369, 0.07452652185813591, -0.08447205621319703]",0,352,255
1783012947244,1,distractor,,,0,0,"[0.07392745530733369, 0.07452652185813591, -0.08447205621319703]",0,352,255
1783012947298,1,distractor,,,0,0,"[0.07624074001157699, 0.07947954856304917, -0.076675460221405]",0,352,255
1783012947338,1,distractor,,,0,0,"[0.07045211829656983, 0.07935158217882432, -0.07821928389631409]",0,352,255
1783012947344,1,distractor,,,0,0,"[0.07045211829656983, 0.07935158217882432, -0.07821928389631409]",0,352,255
1783012947391,1,distractor,,,0,0,"[0.07201759496781712, 0.07569147822813715, -0.07510869282656113]",0,352,255
1783012947394,1,distractor,,,0,0,"[0.07201759496781712, 0.07569147822813715, -0.07510869282656113]",0,352,255
1783012947418,1,distractor,,,0,0,"[0.07201759496781712, 0.07569147822813715, -0.07510869282656113]",0,352,255
1783012947457,1,distractor,,,0,0,"[0.06994191571992925, 0.07837424791985759, -0.07355868699295166]",0,352,255
1783012947515,1,probe,,,0,0,"[0.0705338552910586, 0.08049834489416707, -0.07819206991190598]",0,312,215
1783012947537,1,probe,,,0,0,"[0.0705338552910586, 0.08049834489416707, -0.07819206991190598]",0,312,215
1783012947584,1,probe,,,0,0,"[0.0692352491174204, 0.07960570028193314, -0.07974224931160456]",0,312,215
1783012947587,1,probe,,,0,0,"[0.0692352491174204, 0.07960570028193314, -0.07974224931160456]",0,312,215
1783012947633,1,probe,,,0,0,"[0.07417655066770257, 0.07442485203124949, -0.07820162786361401]",0,312,215
1783012947637,1,probe,,,0,0,"[0.07417655066770257, 0.07442485203124949, -0.07820162786361401]",0,312,215
1783012947663,1,probe,,,0,0,"[0.07417655066770257, 0.07442485203124949, -0.07820162786361401]",0,312,215
1783012947700,1,probe,,,0,0,"[0.07097754201382622, 0.07970839392148121, -0.07664882345771612]",0,312,215
1783012947712,1,probe,,,0,0,"[0.07097754201382622, 0.07970839392148121, -0.07664882345771612]",0,312,215
1783012947772,1,probe,,,0,0,"[0.06507798409794796, 0.0780498883501809, -0.07511045974636986]",0,312,215
1783012947820,1,probe,,,0,0,"[0.07205649199852338, 0.07655465232901504, -0.07200446931600395]",0,312,215
1783012947869,1,probe,,,0,0,"[0.07285360758843051, 0.0774032198856287, -0.07976766592083685]",0,312,215
1783012947888,1,probe,,,0,0,"[0.07285360758843051, 0.0774032198856287, -0.07976766592083685]",0,312,215
1783012947937,1,probe,,,0,0,"[0.07430286922717833, 0.07968418655982634, -0.07664682334060202]",0,312,215
1783012947962,1,probe,,,0,0,"[0.07430286922717833, 0.07968418655982634, -0.07664682334060202]",0,312,215
1783012948012,1,probe,,,0,0,"[0.07056067197610838, 0.07831052883020129, -0.07358693293874531]",0,312,215
1783012948075,1,probe,,,0,0,"[0.07183277360577478, 0.07959064509020142, -0.07668306956989732]",0,312,215
1783012948109,1,probe,,,0,0,"[0.06906861746634407, 0.08233908151395564, -0.0751222849834508]",0,312,215
1783012948112,1,probe,,,0,0,"[0.06906861746634407, 0.08233908151395564, -0.0751222849834508]",0,312,215
1783012948138,1,probe,,,0,0,"[0.06906861746634407, 0.08233908151395564, -0.0751222849834508]",0,312,215
1783012948187,1,probe,,,0,0,"[0.06815307102840751, 0.07982783524650894, -0.07203526138257804]",0,312,215
1783012948246,1,probe,,,0,0,"[0.07074733931681987, 0.08111848157768542, -0.07821103812277277]",0,312,215
1783012948262,1,probe,,,0,0,"[0.07074733931681987, 0.08111848157768542, -0.07821103812277277]",0,312,215
1783012948304,1,probe,,,0,0,"[0.0722523913658426, 0.081414767618318, -0.07976767026849413]",0,312,215
1783012948313,1,probe,,,0,0,"[0.0722523913658426, 0.081414767618318, -0.07976767026849413]",0,312,215
1783012948352,1,probe,,,0,0,"[0.0654307670428722, 0.08173563954755614, -0.0782243529001322]",0,312,215
1783012948362,1,probe,,,0,0,"[0.0654307670428722, 0.08173563954755614, -0.0782243529001322]",0,312,215
1783012948416,1,probe,,,0,0,"[0.0646796174186024, 0.08328907378845751, -0.07822441574318387]",0,312,215
1783012948437,1,probe,,,0,0,"[0.0646796174186024, 0.08328907378845751, -0.07822441574318387]",0,312,215
1783012948492,1,probe,,,0,0,"[0.061283032156361994, 0.08435540433621735, -0.07202949698996243]",0,312,215
1783012948512,1,probe,,,0,0,"[0.061283032156361994, 0.08435540433621735, -0.07202949698996243]",0,312,215
1783012948564,1,probe,,,0,0,"[0.06134794275894773, 0.07845014452571686, -0.07976888591951643]",0,312,215
1783012948601,1,probe,,,0,0,"[0.06217591908986364, 0.07934857786558291, -0.0658340082324562]",0,312,215
1783012948613,1,probe,,,0,0,"[0.06217591908986364, 0.07934857786558291, -0.0658340082324562]",0,312,215
1783012948674,1,probe,,,0,0,"[0.06377575113589018, 0.0766836142446149, -0.07668353118961356]",0,312,215
1783012948725,1,probe,,,0,0,"[0.06030428860568837, 0.08046248516357113, -0.07359543195794095]",0,312,215
1783012948738,1,probe,,,0,0,"[0.06030428860568837, 0.08046248516357113, -0.07359543195794095]",0,312,215
1783012948787,1,probe,,,0,0,"[0.060855332170727805, 0.07986779666221266, -0.07205582952910267]",0,312,215
1783012948852,1,probe,,,0,0,"[0.06171516264925392, 0.08015783147567512, -0.07359560903379452]",0,312,215
1783012948863,1,probe,,,0,0,"[0.06171516264925392, 0.08015783147567512, -0.07359560903379452]",0,312,215
1783012948913,1,probe,,,0,0,"[0.06068399091823662, 0.0809974364417354, -0.07665680900140151]",0,312,215
1783012948967,1,probe,,,0,0,"[0.057483342005193894, 0.08157381147971565, -0.0643105494362646]",0,312,215
1783012949017,1,feedback,,,0,0,"[0.05259291495702756, 0.0810967458512184, -0.08119463765309307]",0,352,255
1783012949020,1,feedback,,,0,0,"[0.05259291495702756, 0.0810967458512184, -0.08119463765309307]",0,352,255
1783012949045,1,feedback,,,0,0,"[0.05259291495702756, 0.0810967458512184, -0.08119463765309307]",0,352,255
1783012949081,1,feedback,,,0,0,"[0.0589488002731533, 0.08206617196559107, -0.06578672164175957]",0,352,255
1783012949096,1,feedback,,,0,0,"[0.0589488002731533, 0.08206617196559107, -0.06578672164175957]",0,352,255
1783012949133,1,feedback,,,0,0,"[0.0609608739176678, 0.08121337041543364, -0.06114136261225535]",0,352,255
1783012949146,1,feedback,,,0,0,"[0.0609608739176678, 0.08121337041543364, -0.06114136261225535]",0,352,255
1783012949204,1,feedback,,,0,0,"[0.061539242853619, 0.0816818413396837, -0.06730496873049917]",0,352,255
1783012949220,1,feedback,,,0,0,"[0.061539242853619, 0.0816818413396837, -0.06730496873049917]",0,352,255
1783012949265,1,feedback,,,0,0,"[0.06010647739306241, 0.08331144284527559, -0.06886505136698866]",0,352,255
1783012949270,1,feedback,,,0,0,"[0.06010647739306241, 0.08331144284527559, -0.06886505136698866]",0,352,255
1783012949295,1,feedback,,,0,0,"[0.06010647739306241, 0.08331144284527559, -0.06886505136698866]",0,352,255
1783012949330,1,feedback,,,0,0,"[0.05746968976758238, 0.08276852129391687, -0.0749683580833553]",0,352,255
1783012949346,1,feedback,,,0,0,"[0.05746968976758238, 0.08276852129391687, -0.0749683580833553]",0,352,255
1783012949383,1,feedback,,,0,0,"[0.05799170877180004, 0.07872883397475339, -0.0795730682197725]",0,352,255
1783012949395,1,feedback,,,0,0,"[0.05799170877180004, 0.07872883397475339, -0.0795730682197725]",0,352,255
1783012949431,1,feedback,,,0,0,"[0.06299876240744973, 0.07815734956407105, -0.08111871303402819]",0,352,255
1783012949447,1,feedback,,,0,0,"[0.06299876240744973, 0.07815734956407105, -0.08111871303402819]",0,352,255
1783012949498,1,feedback,,,0,0,"[0.05848857179149991, 0.07959023618488936, -0.07957150836049967]",0,352,255
1783012949521,1,feedback,,,0,0,"[0.05848857179149991, 0.07959023618488936, -0.07957150836049967]",0,352,255
1783012949565,1,feedback,,,0,0,"[0.053478224474480696, 0.07706838602882449, -0.0780255850647837]",0,352,255
1783012949570,1,feedback,,,0,0,"[0.053478224474480696, 0.07706838602882449, -0.0780255850647837]",0,352,255
1783012949614,1,feedback,,,0,0,"[0.05741718005091545, 0.07943810384427386, -0.08873012754063368]",0,352,255
1783012949620,1,feedback,,,0,0,"[0.05741718005091545, 0.07943810384427386, -0.08873012754063368]",0,352,255
1783012949646,1,feedback,,,0,0,"[0.05741718005091545, 0.07943810384427386, -0.08873012754063368]",0,352,255
1783012949680,1,feedback,,,0,0,"[0.056243970025243284, 0.08212659766991637, -0.07789429437728532]",0,352,255
1783012949696,1,feedback,,,0,0,"[0.056243970025243284, 0.08212659766991637, -0.07789429437728532]",0,352,255
1783012949748,1,feedback,,,0,0,"[0.05658929415076708, 0.0781134209573231, -0.07789443295275926]",0,352,255
1783012949798,1,feedback,,,0,0,"[0.05458233046701377, 0.07922320242015801, -0.07943547369130648]",0,352,255
1783012949847,2,fixation1,,,0,0,"[0.05615138706471745, 0.07841604331448238, -0.08096999028575477]",0,352,255
1783012949873,2,fixation1,,,0,0,"[0.05615138706471745, 0.07841604331448238, -0.08096999028575477]",0,352,255
1783012949915,2,fixation1,,,0,0,"[0.0581774272740907, 0.08022662830432015, -0.0762929060708435]",0,352,255
1783012949924,2,fixation1,,,0,0,"[0.0581774272740907, 0.08022662830432015, -0.0762929060708435]",0,352,255
1783012949948,2,fixation1,,,0,0,"[0.0581774272740907, 0.08022662830432015, -0.0762929060708435]",0,352,255
1783012949982,2,fixation1,,,0,0,"[0.06386995378932336, 0.08097010168371532, -0.08245775793853581]",0,352,255
1783012949999,2,fixation1,,,0,0,"[0.06386995378932336, 0.08097010168371532, -0.08245775793853581]",0,352,255
1783012950049,2,fixation1,,,0,0,"[0.05944796760945592, 0.0768704882943213, -0.07622209385053202]",0,352,255
1783012950087,2,fixation1,,,0,0,"[0.059309335590673196, 0.07763606110897425, -0.06999343272671822]",0,352,255
1783012950099,2,fixation1,,,0,0,"[0.059309335590673196, 0.07763606110897425, -0.06999343272671822]",0,352,255
1783012950124,2,fixation1,,,0,0,"[0.059309335590673196, 0.07763606110897425, -0.06999343272671822]",0,352,255
1783012950165,2,fixation1,,,0,0,"[0.053571925733913894, 0.0817017254000586, -0.07927374370812389]",0,352,255
1783012950174,2,fixation1,,,0,0,"[0.053571925733913894, 0.0817017254000586, -0.07927374370812389]",0,352,255
1783012950214,2,fixation1,,,0,0,"[0.05973313049836082, 0.08016220633343274, -0.07311992876397812]",0,352,255
1783012950224,2,fixation1,,,0,0,"[0.05973313049836082, 0.08016220633343274, -0.07311992876397812]",0,352,255
1783012950249,2,fixation1,,,0,0,"[0.05973313049836082, 0.08016220633343274, -0.07311992876397812]",0,352,255
1783012950281,2,fixation1,,,0,0,"[0.056749467329708425, 0.0756528360882972, -0.06694666904868567]",0,352,255
1783012950298,2,fixation1,,,0,0,"[0.056749467329708425, 0.0756528360882972, -0.06694666904868567]",0,352,255
1783012950333,2,array1,,,0,0,"[0.059417607622027524, 0.08117819459918596, -0.07622985806899663]",0,352,215
1783012950349,2,array1,,,0,0,"[0.059417607622027524, 0.08117819459918596, -0.07622985806899663]",0,352,215
1783012950399,2,array1,,,0,0,"[0.0553287674217503, 0.0811741158070951, -0.07929545786765477]",0,352,215
1783012950425,2,array1,,,0,0,"[0.0553287674217503, 0.0811741158070951, -0.07929545786765477]",0,352,215
1783012950465,2,array1,,,0,0,"[0.05612511664579578, 0.08229282776371383, -0.07467052021556951]",0,352,215
1783012950475,2,array1,,,0,0,"[0.05612511664579578, 0.08229282776371383, -0.07467052021556951]",0,352,215
1783012950500,2,array1,,,0,0,"[0.05612511664579578, 0.08229282776371383, -0.07467052021556951]",0,352,215
1783012950531,2,array1,,,0,0,"[0.055041401331881734, 0.07973055018872643, -0.07467060630208475]",0,352,215
1783012950549,2,array1,,,0,0,"[0.055041401331881734, 0.07973055018872643, -0.07467060630208475]",0,352,215
1783012950593,2,array1,,,0,0,"[0.05386488153776392, 0.08418634941029579, -0.0746706756726981]",0,352,215
1783012950599,2,array1,,,0,0,"[0.05386488153776392, 0.08418634941029579, -0.0746706756726981]",0,352,215
1783012950625,2,array1,,,0,0,"[0.05587891509783749, 0.08073045583510341, -0.07929343431253243]",0,352,215
1783012950650,2,array1,,,0,0,"[0.05587891509783749, 0.08073045583510341, -0.07929343431253243]",0,352,215
1783012950694,2,array1,,,0,0,"[0.05846662243991396, 0.08236335948635409, -0.08393201798367304]",0,352,215
1783012950700,2,array1,,,0,0,"[0.05846662243991396, 0.08236335948635409, -0.08393201798367304]",0,352,215
1783012950725,2,array1,,,0,0,"[0.05846662243991396, 0.08236335948635409, -0.08393201798367304]",0,352,215
1783012950761,2,array1,,,0,0,"[0.057975500297099525, 0.0805165976594372, -0.08239612572941693]",0,352,215
1783012950774,2,array1,,,0,0,"[0.057975500297099525, 0.0805165976594372, -0.08239612572941693]",0,352,215
1783012950800,2,array1,,,0,0,"[0.057975500297099525, 0.0805165976594372, -0.08239612572941693]",0,352,215
1783012950826,2,array1,,,0,0,"[0.05900145818333824, 0.08273141804042361, -0.0714858883779124]",0,352,215
1783012950849,2,array1,,,0,0,"[0.05900145818333824, 0.08273141804042361, -0.0714858883779124]",0,352,215
