timestamp,trial,trial_phase,gaze_x,gaze_y,left_iris_radius,right_iris_radius,head_pose,blink_state,target_x,target_y
1783271403783,1,array2,,,0,0,"[-0.015360119606376788, 0.058992004739661486, -0.08609002470463198]",0,312,255
1783271403798,1,array2,,,0,0,"[-0.015360119606376788, 0.058992004739661486, -0.08609002470463198]",0,312,255
1783271403832,1,array2,,,0,0,"[-0.011752806336905341, 0.059800952481706915, -0.10267268391543623]",0,312,255
1783271403848,1,array2,,,0,0,"[-0.011752806336905341, 0.059800952481706915, -0.10267268391543623]",0,312,255
1783271403873,1,array2,,,0,0,"[-0.011752806336905341, 0.059800952481706915, -0.10267268391543623]",0,312,255
1783271403899,1,array2,,,0,0,"[-0.019174903476275318, 0.05610355943838474, -0.09275956678967197]",0,312,255
1783271403924,1,array2,,,0,0,"[-0.019174903476275318, 0.05610355943838474, -0.09275956678967197]",0,312,255
1783271403970,1,array2,,,0,0,"[-0.01478111002413418, 0.06414018451748049, -0.09440634834525725]",0,312,255
1783271403974,1,array2,,,0,0,"[-0.01478111002413418, 0.06414018451748049, -0.09440634834525725]",0,312,255
1783271403999,1,array2,,,0,0,"[-0.01478111002413418, 0.06414018451748049, -0.09440634834525725]",0,312,255
1783271404034,1,array2,,,0,0,"[-0.013721970161709729, 0.059504236260844445, -0.09773156411195971]",0,312,255
1783271404068,1,array2,,,0,0,"[-0.019952281909531355, 0.06495956261905966, -0.09609007384582585]",0,312,255
1783271404074,1,array2,,,0,0,"[-0.019952281909531355, 0.06495956261905966, -0.09609007384582585]",0,312,255
1783271404098,1,array2,,,0,0,"[-0.019952281909531355, 0.06495956261905966, -0.09609007384582585]",0,312,255
1783271404135,1,array2,,,0,0,"[-0.012603911571693882, 0.05735021590820821, -0.09444744857325305]",0,312,255
1783271404149,1,array2,,,0,0,"[-0.012603911571693882, 0.05735021590820821, -0.09444744857325305]",0,312,255
1783271404173,1,array2,,,0,0,"[-0.012603911571693882, 0.05735021590820821, -0.09444744857325305]",0,312,255
1783271404201,1,array2,,,0,0,"[-0.01472005720592423, 0.06466622878305084, -0.09772647937481725]",0,312,255
1783271404224,1,array2,,,0,0,"[-0.01472005720592423, 0.06466622878305084, -0.09772647937481725]",0,312,255
1783271404268,1,array2,,,0,0,"[-0.015054354108103962, 0.05434946943126373, -0.10102414342779822]",0,312,255
1783271404273,1,array2,,,0,0,"[-0.015054354108103962, 0.05434946943126373, -0.10102414342779822]",0,312,255
1783271404317,1,array2,,,0,0,"[-0.012216436473551584, 0.06249909408447041, -0.09937690310570753]",0,312,255
1783271404324,1,array2,,,0,0,"[-0.012216436473551584, 0.06249909408447041, -0.09937690310570753]",0,312,255
1783271404348,1,array2,,,0,0,"[-0.012216436473551584, 0.06249909408447041, -0.09937690310570753]",0,312,255
1783271404384,1,array2,,,0,0,"[-0.016633388818829364, 0.05675346777821577, -0.09441515792232688]",0,312,255
1783271404398,1,array2,,,0,0,"[-0.016633388818829364, 0.05675346777821577, -0.09441515792232688]",0,312,255
1783271404457,1,array2,,,0,0,"[-0.01892013081658439, 0.061121845639025785, -0.09441502841219591]",0,312,255
1783271404501,1,array2,,,0,0,"[-0.012266340029702782, 0.05782071415146317, -0.09607270980773515]",0,312,255
1783271404523,1,array2,,,0,0,"[-0.012266340029702782, 0.05782071415146317, -0.09607270980773515]",0,312,255
1783271404551,1,array2,,,0,0,"[-0.013348492268506928, 0.058272604879917034, -0.09771349139705941]",0,312,255
1783271404574,1,array2,,,0,0,"[-0.013348492268506928, 0.058272604879917034, -0.09771349139705941]",0,312,255
1783271404617,1,array2,,,0,0,"[-0.007921738592114702, 0.05302788317300233, -0.107620340694432]",0,312,255
1783271404623,1,array2,,,0,0,"[-0.007921738592114702, 0.05302788317300233, -0.107620340694432]",0,312,255
1783271404648,1,array2,,,0,0,"[-0.007921738592114702, 0.05302788317300233, -0.107620340694432]",0,312,255
1783271404685,1,array2,,,0,0,"[-0.009289887301470567, 0.065252963463164, -0.0976720543150951]",0,312,255
1783271404698,1,array2,,,0,0,"[-0.009289887301470567, 0.065252963463164, -0.0976720543150951]",0,312,255
1783271404724,1,array2,,,0,0,"[-0.009289887301470567, 0.065252963463164, -0.0976720543150951]",0,312,255
1783271404752,1,array2,,,0,0,"[-0.01023112908279461, 0.05983156497371167, -0.10259237787759479]",0,312,255
1783271404774,1,array2,,,0,0,"[-0.01023112908279461, 0.05983156497371167, -0.10259237787759479]",0,312,255
1783271404818,1,array2,,,0,0,"[-0.014000793235525777, 0.05620886460141428, -0.0976438957410373]",0,312,255
1783271404825,1,array2,,,0,0,"[-0.014000793235525777, 0.05620886460141428, -0.0976438957410373]",0,312,255
1783271404868,1,array2,,,0,0,"[-0.017417523106463828, 0.05480348839966864, -0.099283944412959]",0,312,255
1783271404873,1,array2,,,0,0,"[-0.017417523106463828, 0.05480348839966864, -0.099283944412959]",0,312,255
1783271404917,1,array2,,,0,0,"[-0.017816912526910478, 0.059033031551443904, -0.09928403619698604]",0,312,255
1783271404923,1,array2,,,0,0,"[-0.017816912526910478, 0.059033031551443904, -0.09928403619698604]",0,312,255
1783271404949,1,array2,,,0,0,"[-0.017816912526910478, 0.059033031551443904, -0.09928403619698604]",0,312,255
1783271404984,1,array2,,,0,0,"[-0.009390125396229132, 0.05355651615340573, -0.10586333422929667]",0,312,255
1783271404998,1,array2,,,0,0,"[-0.009390125396229132, 0.05355651615340573, -0.10586333422929667]",0,312,255
1783271405051,1,array2,,,0,0,"[-0.009882545989234992, 0.06483462436259146, -0.10422191334198325]",0,312,255
1783271405101,1,array2,,,0,0,"[-0.016847121788883868, 0.05768802059353817, -0.10422192476062099]",0,312,255
1783271405125,1,array2,,,0,0,"[-0.016847121788883868, 0.05768802059353817, -0.10422192476062099]",0,312,255
1783271405167,1,array2,,,0,0,"[-0.012840441152462911, 0.057878416348280504, -0.09763181670721338]",0,312,255
1783271405173,1,array2,,,0,0,"[-0.012840441152462911, 0.057878416348280504, -0.09763181670721338]",0,312,255
1783271405198,1,array2,,,0,0,"[-0.012840441152462911, 0.057878416348280504, -0.09763181670721338]",0,312,255
1783271405235,1,array2,,,0,0,"[-0.01363839435315689, 0.056156379875361484, -0.10423153142852609]",0,312,255
1783271405248,1,array2,,,0,0,"[-0.01363839435315689, 0.056156379875361484, -0.10423153142852609]",0,312,255
1783271405273,1,array2,,,0,0,"[-0.01363839435315689, 0.056156379875361484, -0.10423153142852609]",0,312,255
1783271405309,1,array2,,,0,0,"[-0.0149882691950467, 0.056226071487584406, -0.09271607159794504]",0,312,255
1783271405337,1,array2,,,0,0,"[-0.014238117743368472, 0.05966767875319656, -0.10256937730978424]",0,312,255
1783271405362,1,fixation3,,,0,0,"[-0.014238117743368472, 0.05966767875319656, -0.10256937730978424]",0,352,375
1783271405403,1,fixation3,,,0,0,"[-0.016696311823808763, 0.05910853788236414, -0.10752338747869804]",0,352,375
1783271405412,1,fixation3,,,0,0,"[-0.016696311823808763, 0.05910853788236414, -0.10752338747869804]",0,352,375
1783271405438,1,fixation3,,,0,0,"[-0.016696311823808763, 0.05910853788236414, -0.10752338747869804]",0,352,375
1783271405468,1,fixation3,,,0,0,"[-0.009501144859998922, 0.06046307359494463, -0.10257181380201616]",0,352,375
1783271405488,1,fixation3,,,0,0,"[-0.009501144859998922, 0.06046307359494463, -0.10257181380201616]",0,352,375
1783271405534,1,fixation3,,,0,0,"[-0.010867780503952928, 0.055323839977532874, -0.11735335249081033]",0,352,375
1783271405537,1,fixation3,,,0,0,"[-0.010867780503952928, 0.055323839977532874, -0.11735335249081033]",0,352,375
1783271405585,1,fixation3,,,0,0,"[-0.014404166877685642, 0.05936170484485859, -0.10409872639276462]",0,352,375
1783271405588,1,fixation3,,,0,0,"[-0.014404166877685642, 0.05936170484485859, -0.10409872639276462]",0,352,375
1783271405612,1,fixation3,,,0,0,"[-0.014404166877685642, 0.05936170484485859, -0.10409872639276462]",0,352,375
1783271405653,1,fixation3,,,0,0,"[-0.0185342295335279, 0.057342395946646474, -0.10081007450462173]",0,352,375
1783271405663,1,fixation3,,,0,0,"[-0.0185342295335279, 0.057342395946646474, -0.10081007450462173]",0,352,375
1783271405703,1,fixation3,,,0,0,"[-0.01154809518258293, 0.061339320345205395, -0.10576986804140708]",0,352,375
1783271405713,1,fixation3,,,0,0,"[-0.01154809518258293, 0.061339320345205395, -0.10576986804140708]",0,352,375
1783271405737,1,fixation3,,,0,0,"[-0.01154809518258293, 0.061339320345205395, -0.10576986804140708]",0,352,375
1783271405767,1,fixation3,,,0,0,"[-0.007716015204001558, 0.0617596440328414, -0.09580988581414306]",0,352,375
1783271405788,1,fixation3,,,0,0,"[-0.007716015204001558, 0.0617596440328414, -0.09580988581414306]",0,352,375
1783271405817,1,fixation3,,,0,0,"[-0.006693115706003061, 0.06018803704476172, -0.1007545101973213]",0,352,375
1783271405837,1,fixation3,,,0,0,"[-0.006693115706003061, 0.06018803704476172, -0.1007545101973213]",0,352,375
1783271405884,1,array3,,,0,0,"[-0.00715344352625652, 0.058309830007347574, -0.10075422603577792]",0,472,415
1783271405889,1,array3,,,0,0,"[-0.00715344352625652, 0.058309830007347574, -0.10075422603577792]",0,472,415
1783271405913,1,array3,,,0,0,"[-0.00715344352625652, 0.058309830007347574, -0.10075422603577792]",0,472,415
1783271405946,1,array3,,,0,0,"[-0.013930531909016497, 0.05570037061262645, -0.10405510213375202]",0,472,415
1783271405963,1,array3,,,0,0,"[-0.013930531909016497, 0.05570037061262645, -0.10405510213375202]",0,472,415
1783271405988,1,array3,,,0,0,"[-0.013930531909016497, 0.05570037061262645, -0.10405510213375202]",0,472,415
1783271406026,1,array3,,,0,0,"[-0.013062762393716898, 0.06403868990166661, -0.08921141467743778]",0,472,415
1783271406039,1,array3,,,0,0,"[-0.013062762393716898, 0.06403868990166661, -0.08921141467743778]",0,472,415
1783271406069,1,array3,,,0,0,"[-0.010392468860181747, 0.0662690175224736, -0.10738312080810229]",0,472,415
1783271406088,1,array3,,,0,0,"[-0.010392468860181747, 0.0662690175224736, -0.10738312080810229]",0,472,415
1783271406118,1,array3,,,0,0,"[-0.013069349498045502, 0.05777261097534048, -0.09917058851015378]",0,472,415
1783271406138,1,array3,,,0,0,"[-0.013069349498045502, 0.05777261097534048, -0.09917058851015378]",0,472,415
1783271406185,1,array3,,,0,0,"[-0.008416805353520462, 0.05616070871087053, -0.10407839783452096]",0,472,415
1783271406189,1,array3,,,0,0,"[-0.008416805353520462, 0.05616070871087053, -0.10407839783452096]",0,472,415
1783271406214,1,array3,,,0,0,"[-0.008416805353520462, 0.05616070871087053, -0.10407839783452096]",0,472,415
1783271406251,1,array3,,,0,0,"[-0.010799448963469349, 0.06436715022606998, -0.10738709233096959]",0,472,415
1783271406264,1,array3,,,0,0,"[-0.010799448963469349, 0.06436715022606998, -0.10738709233096959]",0,472,415
1783271406289,1,array3,,,0,0,"[-0.010799448963469349, 0.06436715022606998, -0.10738709233096959]",0,472,415
1783271406317,1,array3,,,0,0,"[-0.010278621512550656, 0.06084971189593413, -0.10410333767805428]",0,472,415
1783271406338,1,array3,,,0,0,"[-0.010278621512550656, 0.06084971189593413, -0.10410333767805428]",0,472,415
1783271406370,1,array3,,,0,0,"[-0.01836467034859901, 0.05954005310261856, -0.1057437225809718]",0,472,415
1783271406390,1,array3,,,0,0,"[-0.01836467034859901, 0.05954005310261856, -0.1057437225809718]",0,472,415
1783271406434,1,array3,,,0,0,"[-0.016758873294827614, 0.057795675260744916, -0.10739627763475354]",0,472,415
1783271406438,1,array3,,,0,0,"[-0.016758873294827614, 0.057795675260744916, -0.10739627763475354]",0,472,415
1783271406482,1,array3,,,0,0,"[-0.005959116527417707, 0.05652643675353797, -0.10574546818785079]",0,472,415
1783271406488,1,array3,,,0,0,"[-0.005959116527417707, 0.05652643675353797, -0.10574546818785079]",0,472,415
1783271406513,1,array3,,,0,0,"[-0.005959116527417707, 0.05652643675353797, -0.10574546818785079]",0,472,415
1783271406539,1,array3,,,0,0,"[-0.005959116527417707, 0.05652643675353797, -0.10574546818785079]",0,472,415
1783271406570,1,array3,,,0,0,"[-0.012104245221057519, 0.05884921909210339, -0.10409117489115217]",0,472,415
1783271406597,1,array3,,,0,0,"[-0.008540524468469868, 0.06234206179648383, -0.10409106277661057]",0,472,415
1783271406613,1,array3,,,0,0,"[-0.008540524468469868, 0.06234206179648383, -0.10409106277661057]",0,472,415
1783271406638,1,array3,,,0,0,"[-0.008540524468469868, 0.06234206179648383, -0.10409106277661057]",0,472,415
1783271406663,1,array3,,,0,0,"[-0.012790080216308342, 0.05863993176995852, -0.10409126350595385]",0,472,415
1783271406689,1,array3,,,0,0,"[-0.012790080216308342, 0.05863993176995852, -0.10409126350595385]",0,472,415
1783271406735,1,array3,,,0,0,"[-0.017495633452731973, 0.06092189094313405, -0.11065139545469571]",0,472,415
