timestamp,trial,trial_phase,gaze_x,gaze_y,left_iris_radius,right_iris_radius,head_pose,blink_state,target_x,target_y
1783276432199,1,fixation1,,,0,0,"[0.05811211368189684, 0.056730575344682954, -0.21185302989181817]",0,352,375
1783276432238,1,fixation1,,,0,0,"[0.054443652368881046, 0.04989368906434788, -0.2103235070348715]",0,352,375
1783276432248,1,fixation1,,,0,0,"[0.054443652368881046, 0.04989368906434788, -0.2103235070348715]",0,352,375
1783276432292,1,fixation1,,,0,0,"[0.05849468933022206, 0.05110028381471321, -0.222496616294481]",0,352,375
1783276432299,1,fixation1,,,0,0,"[0.05849468933022206, 0.05110028381471321, -0.222496616294481]",0,352,375
1783276432323,1,fixation1,,,0,0,"[0.05849468933022206, 0.05110028381471321, -0.222496616294481]",0,352,375
1783276432355,1,fixation1,,,0,0,"[0.05968001861352201, 0.051048816950331366, -0.20887181177155695]",0,352,375
1783276432373,1,fixation1,,,0,0,"[0.05968001861352201, 0.051048816950331366, -0.20887181177155695]",0,352,375
1783276432412,1,fixation1,,,0,0,"[0.05982941905102368, 0.054810148949098414, -0.21194079524595408]",0,352,375
1783276432423,1,fixation1,,,0,0,"[0.05982941905102368, 0.054810148949098414, -0.21194079524595408]",0,352,375
1783276432471,1,fixation1,,,0,0,"[0.06534574068629173, 0.047701943254284895, -0.21957744218338032]",0,352,375
1783276432473,1,fixation1,,,0,0,"[0.06534574068629173, 0.047701943254284895, -0.21957744218338032]",0,352,375
1783276432498,1,fixation1,,,0,0,"[0.06534574068629173, 0.047701943254284895, -0.21957744218338032]",0,352,375
1783276432542,1,fixation1,,,0,0,"[0.05854745062226896, 0.05177535950352774, -0.21805315021492597]",0,352,375
1783276432548,1,fixation1,,,0,0,"[0.05854745062226896, 0.05177535950352774, -0.21805315021492597]",0,352,375
1783276432573,1,fixation1,,,0,0,"[0.05854745062226896, 0.05177535950352774, -0.21805315021492597]",0,352,375
1783276432611,1,fixation1,,,0,0,"[0.05997901317637033, 0.05157305583580296, -0.21498437635005915]",0,352,375
1783276432641,1,fixation1,,,0,0,"[0.059438443403696306, 0.05151681189960855, -0.219546189775203]",0,352,375
1783276432648,1,fixation1,,,0,0,"[0.059438443403696306, 0.05151681189960855, -0.219546189775203]",0,352,375
1783276432673,1,fixation1,,,0,0,"[0.059438443403696306, 0.05151681189960855, -0.219546189775203]",0,352,375
1783276432718,1,array1,,,0,0,"[0.05589680531980146, 0.05227311273624902, -0.21498646477467254]",0,392,335
1783276432730,1,array1,,,0,0,"[0.05589680531980146, 0.05227311273624902, -0.21498646477467254]",0,392,335
1783276432772,1,array1,,,0,0,"[0.05472499306087664, 0.05095175988354039, -0.21650331389801222]",0,392,335
1783276432779,1,array1,,,0,0,"[0.05472499306087664, 0.05095175988354039, -0.21650331389801222]",0,392,335
1783276432805,1,array1,,,0,0,"[0.05472499306087664, 0.05095175988354039, -0.21650331389801222]",0,392,335
1783276432838,1,array1,,,0,0,"[0.05441898679987067, 0.052520704830231524, -0.20890742287851238]",0,392,335
1783276432855,1,array1,,,0,0,"[0.05441898679987067, 0.052520704830231524, -0.20890742287851238]",0,392,335
1783276432904,1,array1,,,0,0,"[0.059694893747261446, 0.04532620327477499, -0.205867113898203]",0,392,335
1783276432952,1,array1,,,0,0,"[0.05460014728096896, 0.05132024236863941, -0.2119800292032849]",0,392,335
1783276432955,1,array1,,,0,0,"[0.05460014728096896, 0.05132024236863941, -0.2119800292032849]",0,392,335
1783276432980,1,array1,,,0,0,"[0.05460014728096896, 0.05132024236863941, -0.2119800292032849]",0,392,335
1783276433028,1,array1,,,0,0,"[0.05661186749377023, 0.05053114187699004, -0.2104485265394732]",0,392,335
1783276433077,1,array1,,,0,0,"[0.050347812594841335, 0.05563553605134641, -0.2119670143636503]",0,392,335
1783276433080,1,array1,,,0,0,"[0.050347812594841335, 0.05563553605134641, -0.2119670143636503]",0,392,335
1783276433105,1,array1,,,0,0,"[0.050347812594841335, 0.05563553605134641, -0.2119670143636503]",0,392,335
1783276433145,1,array1,,,0,0,"[0.048372848363582355, 0.05254235078510194, -0.21347877119860242]",0,392,335
1783276433155,1,array1,,,0,0,"[0.048372848363582355, 0.05254235078510194, -0.21347877119860242]",0,392,335
1783276433192,1,array1,,,0,0,"[0.0549754323620133, 0.05585750105758003, -0.21498465173921572]",0,392,335
1783276433205,1,array1,,,0,0,"[0.0549754323620133, 0.05585750105758003, -0.21498465173921572]",0,392,335
